millis,ldr_voltage,temp,hum,tvoc,eco2,prob0,prob1,prob2,AI_latency_us
446013,0.00,22.60,49.70,60.00,450.00,43,30,27,821
447014,0.00,22.60,49.70,60.00,450.00,43,30,27,802
448021,0.00,22.60,49.70,60.00,450.00,43,30,27,828
449022,0.00,22.60,49.70,60.00,450.00,43,30,27,828
450029,0.00,22.60,49.70,60.00,450.00,43,30,27,795
451030,0.00,22.60,49.70,60.00,450.00,43,30,27,791
452037,0.00,22.60,49.70,60.00,450.00,43,30,27,789
453038,0.00,22.60,49.70,60.00,450.00,43,30,27,785
454045,0.00,22.60,49.70,60.00,450.00,43,30,27,829
455046,0.00,22.60,49.70,60.00,450.00,43,30,27,811
456053,0.00,22.60,49.80,60.00,450.00,43,30,27,835
457054,0.00,22.60,49.80,60.00,450.00,43,30,27,792
458061,0.00,22.60,49.80,60.00,450.00,43,30,27,809
459062,0.00,22.60,49.80,60.00,450.00,43,30,27,805
460069,0.00,22.60,49.80,60.00,450.00,43,30,27,832
461070,0.00,22.60,49.80,60.00,450.00,43,30,27,809
462077,0.00,22.60,49.80,60.00,450.00,43,30,27,816
463079,0.00,22.60,49.80,60.00,450.00,43,30,27,830
464085,0.00,22.60,49.80,60.00,450.00,43,30,27,834
465086,0.00,22.60,49.80,60.00,450.00,43,30,27,821
466093,0.00,22.60,49.80,60.00,450.00,43,30,27,814
467094,0.00,22.60,49.80,60.00,450.00,43,30,27,816
468101,0.00,22.60,49.80,60.00,450.00,43,30,27,823
469102,0.00,22.60,49.80,60.00,450.00,43,30,27,825
470109,0.00,22.60,49.70,60.00,450.00,43,30,27,791
471110,0.00,22.60,49.70,60.00,450.00,43,30,27,795
472117,0.00,22.60,49.70,60.00,450.00,43,30,27,783
473118,0.00,22.60,49.70,60.00,450.00,43,30,27,790
474125,0.00,22.60,49.70,60.00,450.00,43,30,27,832
475126,0.00,22.60,49.70,60.00,450.00,43,30,27,818
476133,0.00,22.60,49.70,60.00,450.00,43,30,27,804
477134,0.00,22.60,49.70,60.00,450.00,43,30,27,796
478141,0.00,22.60,49.70,60.00,450.00,43,30,27,801
479142,0.00,22.60,49.70,60.00,450.00,43,30,27,806
480149,0.00,22.60,49.70,60.00,450.00,43,30,27,831
481151,0.00,22.60,49.70,60.00,450.00,43,30,27,830
482157,0.00,22.60,49.70,60.00,450.00,43,30,27,827
483158,0.00,22.60,49.70,60.00,450.00,43,30,27,818
484165,0.00,22.60,49.70,60.00,450.00,43,30,27,838
485167,0.00,22.60,49.70,60.00,450.00,43,30,27,831
486173,0.00,22.60,49.70,60.00,450.00,43,30,27,828
487174,0.00,22.60,49.70,60.00,450.00,43,30,27,825
488181,0.00,22.60,49.70,60.00,450.00,43,30,27,833
489183,0.00,22.60,49.70,60.00,450.00,43,30,27,841
490189,0.00,22.60,49.70,60.00,450.00,43,30,27,799
491190,0.00,22.60,49.70,60.00,450.00,43,30,27,813
492197,0.00,22.60,49.70,60.00,450.00,43,30,27,783
493198,0.00,22.60,49.70,60.00,450.00,43,30,27,788
494205,0.00,22.60,49.70,60.00,450.00,43,30,27,837
495206,0.00,22.60,49.70,60.00,450.00,43,30,27,826
496213,0.00,22.60,49.70,60.00,450.00,43,30,27,819
497214,0.00,22.60,49.70,60.00,450.00,43,30,27,811
498221,0.00,22.60,49.70,60.00,450.00,43,30,27,815
499222,0.00,22.60,49.70,60.00,450.00,43,30,27,810
500229,0.00,22.60,49.70,60.00,450.00,43,30,27,815
501230,0.00,22.60,49.70,60.00,450.00,43,30,27,809
502237,0.00,22.50,49.70,60.00,450.00,43,30,27,829
503239,0.00,22.50,49.70,60.00,450.00,43,30,27,832
504245,0.00,22.60,49.70,60.00,450.00,43,30,27,828
505246,0.00,22.60,49.70,60.00,450.00,43,30,27,815
506253,0.00,22.60,49.70,60.00,450.00,43,30,27,826
507255,0.00,22.60,49.70,60.00,450.00,43,30,27,834
508261,0.00,22.60,49.70,60.00,450.00,43,30,27,832
509262,0.00,22.60,49.70,60.00,450.00,43,30,27,827
510269,0.00,22.60,49.70,60.00,450.00,43,30,27,795
511270,0.00,22.60,49.70,60.00,450.00,43,30,27,763
512277,0.00,22.60,49.70,60.00,450.00,43,30,27,814
513278,0.00,22.60,49.70,60.00,450.00,43,30,27,782
514285,0.00,22.60,49.70,60.00,450.00,43,30,27,848
515286,0.00,22.60,49.70,60.00,450.00,43,30,27,808
516293,0.00,22.60,49.70,60.00,450.00,43,30,27,838
517294,0.00,22.60,49.70,60.00,450.00,43,30,27,805
518301,0.00,22.60,49.70,60.00,450.00,43,30,27,826
519302,0.00,22.60,49.70,60.00,450.00,43,30,27,796
520309,0.00,22.60,49.70,60.00,450.00,43,30,27,846
521310,0.00,22.60,49.70,60.00,450.00,43,30,27,822
522317,0.00,22.60,49.70,60.00,450.00,43,30,27,827
523318,0.00,22.60,49.70,60.00,450.00,43,30,27,811
524325,0.00,22.60,49.70,60.00,450.00,43,30,27,851
525326,0.00,22.60,49.70,60.00,450.00,43,30,27,809
526333,0.00,22.60,49.70,60.00,450.00,43,30,27,849
527334,0.00,22.60,49.70,60.00,450.00,43,30,27,815
528342,0.00,22.50,49.70,60.00,450.00,43,30,27,854
529342,0.00,22.50,49.70,60.00,450.00,43,30,27,822
530349,0.00,22.60,49.70,60.00,450.00,43,30,27,817
531350,0.00,22.60,49.70,60.00,450.00,43,30,27,771
532357,0.00,22.50,49.70,60.00,450.00,43,30,27,801
533358,0.00,22.50,49.70,60.00,450.00,43,30,27,788
534365,0.00,22.50,49.70,60.00,450.00,43,30,27,835
535366,0.00,22.50,49.70,60.00,450.00,43,30,27,807
536373,0.00,22.60,49.70,60.00,450.00,43,30,27,827
537374,0.00,22.60,49.70,60.00,450.00,43,30,27,802
538381,0.00,22.60,49.70,60.00,450.00,43,30,27,816
539382,0.00,22.60,49.70,60.00,450.00,43,30,27,802
540389,0.00,22.50,49.70,60.00,450.00,43,30,27,834
541390,0.00,22.50,49.70,60.00,450.00,43,30,27,809
542398,0.00,22.50,49.70,60.00,450.00,43,30,27,845
543398,0.00,22.50,49.70,60.00,450.00,43,30,27,817
544405,0.00,22.50,49.70,60.00,450.00,43,30,27,837
545406,0.00,22.50,49.70,60.00,450.00,43,30,27,811
546414,0.00,22.50,49.70,60.00,450.00,43,30,27,845
547414,0.00,22.50,49.70,60.00,450.00,43,30,27,819
548422,0.00,22.50,49.70,60.00,450.00,43,30,27,855
549422,0.00,22.50,49.70,60.00,450.00,43,30,27,826
550429,0.00,22.50,49.70,60.00,450.00,43,30,27,829
551430,0.00,22.50,49.70,60.00,450.00,43,30,27,762
552437,0.00,22.50,49.60,60.00,450.00,43,30,27,829
553438,0.00,22.50,49.60,60.00,450.00,43,30,27,794
554445,0.05,22.60,49.70,60.00,450.00,43,30,27,825
555446,0.00,22.60,49.70,60.00,450.00,43,30,27,808
556453,0.00,22.50,49.70,60.00,450.00,43,30,27,811
557454,0.00,22.50,49.70,60.00,450.00,43,30,27,787
558461,0.00,22.50,49.70,60.00,450.00,43,30,27,829
559462,0.00,22.50,49.70,60.00,450.00,43,30,27,797
560469,0.00,22.50,49.60,60.00,450.00,43,30,27,839
561470,0.00,22.50,49.60,60.00,450.00,43,30,27,797
562477,0.00,22.50,49.60,60.00,450.00,43,30,27,827
563478,0.00,22.50,49.60,60.00,450.00,43,30,27,797
564485,0.00,22.50,49.60,60.00,450.00,43,30,27,846
565486,0.00,22.50,49.60,60.00,450.00,43,30,27,818
566493,0.00,22.50,49.70,60.00,450.00,43,30,27,839
567494,0.00,22.50,49.70,60.00,450.00,43,30,27,814
568502,0.00,22.50,49.70,60.00,450.00,43,30,27,845
569502,0.00,22.50,49.70,60.00,450.00,43,30,27,821
570509,0.00,22.50,49.70,60.00,450.00,43,30,27,828
571510,0.00,22.50,49.70,60.00,450.00,43,30,27,759
572517,0.00,22.50,49.70,60.00,450.00,43,30,27,808
573518,0.00,22.50,49.70,60.00,450.00,43,30,27,785
574526,0.00,22.50,49.70,60.00,450.00,43,30,27,845
575526,0.00,22.50,49.70,60.00,450.00,43,30,27,823
576533,0.00,22.50,49.70,60.00,450.00,43,30,27,839
577534,0.00,22.50,49.70,60.00,450.00,43,30,27,793
578541,0.00,22.50,49.70,60.00,450.00,43,30,27,831
579542,0.00,22.50,49.70,60.00,450.00,43,30,27,801
580549,0.00,22.60,49.70,60.00,450.00,43,30,27,854
581550,0.00,22.60,49.70,60.00,450.00,43,30,27,820
582557,0.00,22.50,49.70,60.00,450.00,43,30,27,841
583558,0.00,22.50,49.70,60.00,450.00,43,30,27,809
584566,0.00,22.50,49.70,60.00,450.00,43,30,27,845
585566,0.00,22.50,49.70,60.00,450.00,43,30,27,820
586574,0.00,22.50,49.70,60.00,450.00,43,30,27,842
587574,0.00,22.50,49.70,60.00,450.00,43,30,27,811
588582,0.00,22.50,49.70,60.00,450.00,43,30,27,853
589582,0.00,22.50,49.70,60.00,450.00,43,30,27,813
590589,0.00,22.50,49.70,60.00,450.00,43,30,27,809
591590,0.00,22.50,49.70,60.00,450.00,43,30,27,760
592597,0.00,22.50,49.70,60.00,450.00,43,30,27,808
593598,0.00,22.50,49.70,60.00,450.00,43,30,27,800
594605,0.00,22.50,49.70,60.00,450.00,43,30,27,837
595606,0.00,22.50,49.70,60.00,450.00,43,30,27,815
596613,0.00,22.50,49.60,60.00,450.00,43,30,27,810
597614,0.00,22.50,49.60,60.00,450.00,43,30,27,802
598621,0.00,22.50,49.60,60.00,450.00,43,30,27,842
599622,0.00,22.50,49.60,60.00,450.00,43,30,27,812
600629,0.00,22.50,49.60,60.00,450.00,43,30,27,845
601631,0.00,22.50,49.60,60.00,450.00,43,30,27,836
602637,0.00,22.50,49.60,60.00,450.00,43,30,27,847
603638,0.00,22.50,49.60,60.00,450.00,43,30,27,824
604645,0.00,22.50,49.60,60.00,450.00,43,30,27,849
605646,0.00,22.50,49.60,60.00,450.00,43,30,27,825
606653,0.00,22.50,49.60,60.00,450.00,43,30,27,852
607654,0.00,22.50,49.60,60.00,450.00,43,30,27,815
608662,0.00,22.50,49.50,60.00,450.00,43,30,27,817
609662,0.00,22.50,49.50,60.00,450.00,43,30,27,817
610670,0.00,22.50,49.50,60.00,450.00,43,30,27,838
611670,0.00,22.50,49.50,60.00,450.00,43,30,27,773
612677,0.00,22.50,49.50,60.00,450.00,43,30,27,791
613678,0.00,22.50,49.50,60.00,450.00,43,30,27,804
614685,0.00,22.50,49.40,60.00,450.00,43,30,27,833
615686,0.00,22.50,49.40,60.00,450.00,43,30,27,826
616693,0.00,22.50,49.40,60.00,450.00,43,30,27,819
617694,0.00,22.50,49.40,60.00,450.00,43,30,27,792
618701,0.00,22.50,49.40,60.00,450.00,43,30,27,838
619702,0.00,22.50,49.40,60.00,450.00,43,30,27,823
620709,0.01,22.50,49.40,60.00,450.00,43,30,27,828
621710,0.00,22.50,49.40,60.00,450.00,43,30,27,806
622717,0.00,22.50,49.40,60.00,450.00,43,30,27,847
623718,0.00,22.50,49.40,60.00,450.00,43,30,27,820
624725,0.00,22.50,49.40,60.00,450.00,43,30,27,838
625726,0.00,22.50,49.40,60.00,450.00,43,30,27,808
626734,0.00,22.50,49.50,60.00,450.00,43,30,27,849
627734,0.00,22.50,49.50,60.00,450.00,43,30,27,818
628742,0.00,22.50,49.50,60.00,450.00,43,30,27,849
629742,0.00,22.50,49.50,60.00,450.00,43,30,27,803
630750,0.00,22.50,49.50,60.00,450.00,43,30,27,845
631750,0.00,22.50,49.50,60.00,450.00,43,30,27,768
632758,0.00,22.50,49.50,60.00,450.00,43,30,27,793
633758,0.00,22.50,49.50,60.00,450.00,43,30,27,794
634766,0.00,22.50,49.50,60.00,450.00,43,30,27,834
635766,0.00,22.50,49.50,60.00,450.00,43,30,27,821
636774,0.00,22.50,49.50,60.00,450.00,43,30,27,842
637774,0.00,22.50,49.50,60.00,450.00,43,30,27,791
638781,0.00,22.50,49.40,60.00,450.00,43,30,27,852
639782,0.00,22.50,49.40,60.00,450.00,43,30,27,813
640789,0.00,22.50,49.40,60.00,450.00,43,30,27,846
641790,0.00,22.50,49.40,60.00,450.00,43,30,27,806
642797,0.00,22.50,49.40,60.00,450.00,43,30,27,844
643798,0.00,22.50,49.40,60.00,450.00,43,30,27,820
644805,0.00,22.50,49.40,60.00,450.00,43,30,27,837
645806,0.00,22.50,49.40,60.00,450.00,43,30,27,805
646813,0.00,22.50,49.40,60.00,450.00,43,30,27,855
647814,0.00,22.50,49.40,60.00,450.00,43,30,27,824
648821,0.00,22.50,49.40,60.00,450.00,43,30,27,851
649822,0.00,22.50,49.40,60.00,450.00,43,30,27,788
650829,0.00,22.50,49.40,60.00,450.00,43,30,27,801
651830,0.00,22.50,49.40,60.00,450.00,43,30,27,774
652838,0.00,22.50,49.30,60.00,450.00,43,30,27,794
653838,0.00,22.50,49.30,60.00,450.00,43,30,27,803
654846,0.00,22.50,49.30,60.00,450.00,43,30,27,816
655846,0.00,22.50,49.30,60.00,450.00,43,30,27,797
656854,0.00,22.50,49.30,60.00,450.00,43,30,27,830
657854,0.00,22.50,49.30,60.00,450.00,43,30,27,793
658862,0.00,22.50,49.30,60.00,450.00,43,30,27,816
659862,0.00,22.50,49.30,60.00,450.00,43,30,27,813
660870,0.00,22.50,49.30,60.00,450.00,43,30,27,825
661870,0.00,22.50,49.30,60.00,450.00,43,30,27,812
662878,0.00,22.50,49.30,60.00,450.00,43,30,27,833
663878,0.00,22.50,49.30,60.00,450.00,43,30,27,824
664886,0.00,22.50,49.30,60.00,450.00,43,30,27,845
665887,0.00,22.50,49.30,60.00,450.00,43,30,27,796
666895,0.00,22.50,49.30,60.00,450.00,43,30,27,839
667895,0.02,22.50,49.30,60.00,450.00,43,30,27,821
668903,0.00,22.50,49.30,60.00,450.00,43,30,27,821
669903,0.00,22.50,49.30,60.00,450.00,43,30,27,812
670911,0.00,22.50,49.30,60.00,450.00,43,30,27,844
671912,0.00,22.50,49.30,60.00,450.00,43,30,27,778
672920,0.00,22.50,49.30,60.00,450.00,43,30,27,784
673920,0.00,22.50,49.30,60.00,450.00,43,30,27,826
674928,0.00,22.50,49.30,60.00,450.00,43,30,27,821
675928,0.00,22.50,49.30,60.00,450.00,43,30,27,808
676936,0.00,22.50,49.30,60.00,450.00,43,30,27,845
677937,0.00,22.50,49.30,60.00,450.00,43,30,27,800
678945,0.00,22.50,49.30,60.00,450.00,43,30,27,803
679945,0.00,22.50,49.30,60.00,450.00,43,30,27,821
680953,0.00,22.50,49.30,60.00,450.00,43,30,27,836
681954,0.00,22.50,49.30,60.00,450.00,43,30,27,823
682962,0.00,22.50,49.30,60.00,450.00,43,30,27,840
683963,0.00,22.50,49.30,60.00,450.00,43,30,27,825
684971,0.00,22.50,49.30,60.00,450.00,43,30,27,825
685971,0.00,22.50,49.30,60.00,450.00,43,30,27,815
686979,0.00,22.50,49.30,60.00,450.00,43,30,27,820
687980,0.00,22.50,49.30,60.00,450.00,43,30,27,830
688987,0.00,22.50,49.30,60.00,450.00,43,30,27,841
689988,0.00,22.50,49.30,60.00,450.00,43,30,27,797
690995,0.00,22.50,49.20,60.00,450.00,43,30,27,781
691996,0.00,22.50,49.20,60.00,450.00,43,30,27,781
693004,0.00,22.50,49.30,60.00,450.00,43,30,27,790
694004,0.00,22.50,49.30,60.00,450.00,43,30,27,822
695011,0.00,22.50,49.20,60.00,450.00,43,30,27,837
696012,0.00,22.50,49.20,60.00,450.00,43,30,27,819
697020,0.00,22.50,49.30,60.00,450.00,43,30,27,839
698021,0.00,22.50,49.30,60.00,450.00,43,30,27,810
699028,0.00,22.50,49.20,60.00,450.00,43,30,27,836
700030,0.00,22.50,49.20,60.00,450.00,43,30,27,830
701037,0.00,22.50,49.20,60.00,450.00,43,30,27,841
702037,0.00,22.50,49.20,60.00,450.00,43,30,27,823
703044,0.00,22.50,49.20,60.00,450.00,43,30,27,839
704045,0.00,22.50,49.20,60.00,450.00,43,30,27,822
705053,0.01,22.50,49.10,60.00,450.00,43,30,27,834
706053,0.00,22.50,49.10,60.00,450.00,43,30,27,805
707061,0.00,22.50,49.20,60.00,450.00,43,30,27,848
708061,0.00,22.50,49.20,60.00,450.00,43,30,27,824
709069,0.00,22.50,49.10,60.00,450.00,43,30,27,848
710069,0.00,22.50,49.10,60.00,450.00,43,30,27,789
711076,0.00,22.50,49.20,60.00,450.00,43,30,27,799
712077,0.00,22.50,49.20,60.00,450.00,43,30,27,791
713085,0.00,22.50,49.30,60.00,450.00,43,30,27,791
714085,0.00,22.50,49.30,60.00,450.00,43,30,27,819
715093,0.00,22.50,49.30,60.00,450.00,43,30,27,843
716094,0.00,22.50,49.30,60.00,450.00,43,30,27,772
717101,0.00,22.50,49.40,60.00,450.00,43,30,27,834
718102,0.00,22.50,49.40,60.00,450.00,43,30,27,802
719110,0.00,22.50,49.30,60.00,450.00,43,30,27,818
720110,0.00,22.50,49.30,60.00,450.00,43,30,27,822
721118,0.00,22.50,49.30,60.00,450.00,43,30,27,844
722119,0.00,22.50,49.30,60.00,450.00,43,30,27,820
723126,0.00,22.50,49.40,60.00,450.00,43,30,27,842
724127,0.00,22.50,49.40,60.00,450.00,43,30,27,813
725134,0.00,22.50,49.40,60.00,450.00,43,30,27,837
726135,0.01,22.50,49.40,60.00,450.00,43,30,27,821
727143,0.00,22.50,49.50,60.00,450.00,43,30,27,805
728144,0.00,22.50,49.50,60.00,450.00,43,30,27,833
729151,0.00,22.50,49.50,60.00,450.00,43,30,27,821
730151,0.00,22.50,49.50,60.00,450.00,43,30,27,774
731158,0.00,22.50,49.60,60.00,450.00,43,30,27,817
732159,0.00,22.50,49.60,60.00,450.00,43,30,27,793
733166,0.00,22.50,49.60,60.00,450.00,43,30,27,834
734167,0.00,22.50,49.60,60.00,450.00,43,30,27,826
735174,0.00,22.50,49.70,60.00,450.00,43,30,27,840
736175,0.00,22.50,49.70,60.00,450.00,43,30,27,787
737182,0.00,22.50,49.60,60.00,450.00,43,30,27,825
738183,0.00,22.50,49.60,60.00,450.00,43,30,27,809
739190,0.00,22.50,49.70,60.00,450.00,43,30,27,828
740191,0.00,22.50,49.70,60.00,450.00,43,30,27,822
741198,0.00,22.50,49.70,60.00,450.00,43,30,27,841
742199,0.00,22.50,49.70,60.00,450.00,43,30,27,818
743206,0.00,22.50,49.70,60.00,450.00,43,30,27,830
744207,0.00,22.50,49.70,60.00,450.00,43,30,27,822
745215,0.00,22.50,49.70,60.00,450.00,43,30,27,845
746215,0.00,22.50,49.70,60.00,450.00,43,30,27,819
747222,0.00,22.50,49.70,60.00,450.00,43,30,27,840
748223,0.00,22.50,49.70,60.00,450.00,43,30,27,827
749230,0.00,22.50,49.60,60.00,450.00,43,30,27,792
750231,0.00,22.50,49.60,60.00,450.00,43,30,27,772
751238,0.00,22.50,49.60,60.00,450.00,43,30,27,838
752239,0.00,22.50,49.60,60.00,450.00,43,30,27,791
753247,0.00,22.50,49.50,60.00,450.00,43,30,27,823
754247,0.00,22.50,49.50,60.00,450.00,43,30,27,825
755255,0.00,22.50,49.50,60.00,450.00,43,30,27,837
756255,0.00,22.50,49.50,60.00,450.00,43,30,27,801
757262,0.00,22.50,49.40,60.00,450.00,43,30,27,831
758263,0.00,22.50,49.40,60.00,450.00,43,30,27,821
759270,0.00,22.50,49.40,60.00,450.00,43,30,27,835
760272,0.00,22.50,49.40,60.00,450.00,43,30,27,837
761279,0.00,22.50,49.30,60.00,450.00,43,30,27,843
762281,0.00,22.50,49.30,60.00,450.00,43,30,27,831
763288,0.00,22.50,49.30,60.00,450.00,43,30,27,842
764289,0.00,22.50,49.30,60.00,450.00,43,30,27,827
765297,0.00,22.50,49.30,60.00,450.00,43,30,27,826
766297,0.00,22.50,49.30,60.00,450.00,43,30,27,826
767305,0.00,22.50,49.30,60.00,450.00,43,30,27,825
768305,0.00,22.50,49.30,60.00,450.00,43,30,27,823
769313,0.00,22.50,49.30,60.00,450.00,43,30,27,838
770314,0.00,22.50,49.30,60.00,450.00,43,30,27,773
771322,0.00,22.50,49.30,60.00,450.00,43,30,27,809
772322,0.00,22.50,49.30,60.00,450.00,43,30,27,801
773330,0.00,22.50,49.30,60.00,450.00,43,30,27,807
774331,0.00,22.50,49.30,60.00,450.00,43,30,27,833
775338,0.00,22.50,49.30,60.00,450.00,43,30,27,843
776339,0.00,22.50,49.30,60.00,450.00,43,30,27,815
777347,0.00,22.50,49.30,60.00,450.00,43,30,27,820
778347,0.00,22.50,49.30,60.00,450.00,43,30,27,824
779355,0.00,22.50,49.30,60.00,450.00,43,30,27,817
780356,0.00,22.50,49.30,60.00,450.00,43,30,27,830
781363,0.00,22.50,49.30,60.00,450.00,43,30,27,838
782363,0.00,22.50,49.30,60.00,450.00,43,30,27,824
783371,0.00,22.50,49.30,60.00,450.00,43,30,27,846
784372,0.00,22.50,49.30,60.00,450.00,43,30,27,817
785380,0.00,22.50,49.30,60.00,450.00,43,30,27,832
786380,0.00,22.50,49.30,60.00,450.00,43,30,27,820
787388,0.00,22.50,49.30,60.00,450.00,43,30,27,815
788388,0.00,22.50,49.30,60.00,450.00,43,30,27,822
789396,0.00,22.50,49.30,60.00,450.00,43,30,27,842
790397,0.00,22.50,49.30,60.00,450.00,43,30,27,775
791405,0.00,22.50,49.30,60.00,450.00,43,30,27,797
792405,0.00,22.50,49.30,60.00,450.00,43,30,27,816
793413,0.00,22.50,49.30,60.00,450.00,43,30,27,800
794413,0.00,22.50,49.30,60.00,450.00,43,30,27,827
795420,0.00,22.50,49.40,60.00,450.00,43,30,27,817
796421,0.00,22.50,49.40,60.00,450.00,43,30,27,807
797428,0.00,22.50,49.40,60.00,450.00,43,30,27,828
798429,0.00,22.50,49.40,60.00,450.00,43,30,27,825
799436,0.00,22.50,49.40,60.00,450.00,43,30,27,834
800437,0.00,22.50,49.40,60.00,450.00,43,30,27,816
801445,0.00,22.50,49.30,60.00,450.00,43,30,27,843
802446,0.00,22.50,49.30,60.00,450.00,43,30,27,819
803454,0.00,22.50,49.30,60.00,450.00,43,30,27,826
804455,0.00,22.50,49.30,60.00,450.00,43,30,27,829
805462,0.00,22.50,49.20,60.00,450.00,43,30,27,840
806463,0.00,22.50,49.20,60.00,450.00,43,30,27,830
807469,0.00,22.50,49.20,60.00,450.00,43,30,27,826
808470,0.00,22.50,49.20,60.00,450.00,43,30,27,826
809478,0.00,22.50,49.10,60.00,450.00,43,30,27,833
810478,0.00,22.50,49.10,60.00,450.00,43,30,27,771
811485,0.00,22.50,49.20,60.00,450.00,43,30,27,809
812486,0.00,22.50,49.20,60.00,450.00,43,30,27,816
813494,0.00,22.50,49.10,60.00,450.00,43,30,27,817
814494,0.00,22.50,49.10,60.00,450.00,43,30,27,808
815502,0.00,22.50,49.10,60.00,450.00,43,30,27,840
816502,0.00,22.50,49.10,60.00,450.00,43,30,27,807
817510,0.00,22.50,49.10,60.00,450.00,43,30,27,819
818510,0.00,22.50,49.10,60.00,450.00,43,30,27,818
819517,0.00,22.50,49.20,60.00,450.00,43,30,27,824
820519,0.00,22.50,49.20,60.00,450.00,43,30,27,831
821526,0.00,22.50,49.20,60.00,450.00,43,30,27,842
822526,0.00,22.50,49.20,60.00,450.00,43,30,27,826
823533,0.00,22.50,49.20,60.00,450.00,43,30,27,836
824534,0.01,22.50,49.20,60.00,450.00,43,30,27,822
825541,0.00,22.50,49.20,60.00,450.00,43,30,27,826
826542,0.00,22.50,49.20,60.00,450.00,43,30,27,827
827550,0.00,22.50,49.20,60.00,450.00,43,30,27,844
828550,0.00,22.50,49.20,60.00,450.00,43,30,27,826
829557,0.00,22.50,49.20,60.00,450.00,43,30,27,779
830558,0.00,22.50,49.20,60.00,450.00,43,30,27,782
831566,0.00,22.50,49.30,60.00,450.00,43,30,27,790
832566,0.00,22.50,49.30,60.00,450.00,43,30,27,822
833573,0.00,22.50,49.20,60.00,450.00,43,30,27,832
834574,0.00,22.50,49.20,60.00,450.00,43,30,27,809
835582,0.00,22.50,49.30,60.00,450.00,43,30,27,824
836582,0.00,22.50,49.30,60.00,450.00,43,30,27,800
837590,0.00,22.50,49.30,60.00,450.00,43,30,27,815
838590,0.00,22.50,49.30,60.00,450.00,43,30,27,820
839598,0.00,22.50,49.30,60.00,450.00,43,30,27,832
840599,0.00,22.50,49.30,60.00,450.00,43,30,27,834
841606,0.00,22.50,49.30,60.00,450.00,43,30,27,837
842607,0.00,22.50,49.30,60.00,450.00,43,30,27,824
843615,0.00,22.50,49.30,60.00,450.00,43,30,27,835
844615,0.00,22.50,49.30,60.00,450.00,43,30,27,822
845623,0.00,22.50,49.30,60.00,450.00,43,30,27,825
846623,0.00,22.50,49.30,60.00,450.00,43,30,27,821
847631,0.00,22.50,49.30,60.00,450.00,43,30,27,832
848631,0.00,22.50,49.30,60.00,450.00,43,30,27,811
849639,0.00,22.50,49.30,60.00,450.00,43,30,27,842
850640,0.00,22.50,49.30,60.00,450.00,43,30,27,782
851648,0.00,22.50,49.30,60.00,450.00,43,30,27,792
852648,0.00,22.50,49.30,60.00,450.00,43,30,27,822
853656,0.00,22.50,49.30,60.00,450.00,43,30,27,826
854656,0.00,22.50,49.30,60.00,450.00,43,30,27,807
855663,0.00,22.50,49.20,60.00,450.00,43,30,27,815
856664,0.00,22.50,49.20,60.00,450.00,43,30,27,815
857671,0.00,22.50,49.20,60.00,450.00,43,30,27,815
858672,0.00,22.50,49.20,60.00,450.00,43,30,27,822
859680,0.00,22.50,49.10,60.00,450.00,43,30,27,841
860680,0.00,22.50,49.10,60.00,450.00,43,30,27,821
861688,0.00,22.50,49.10,60.00,450.00,43,30,27,820
862688,0.00,22.50,49.10,60.00,450.00,43,30,27,817
863696,0.00,22.50,49.10,60.00,450.00,43,30,27,840
864696,0.00,22.50,49.10,60.00,450.00,43,30,27,821
865704,0.00,22.50,49.10,60.00,450.00,43,30,27,823
866704,0.00,22.50,49.10,60.00,450.00,43,30,27,818
867712,0.00,22.50,49.10,60.00,450.00,43,30,27,848
868712,0.00,22.50,49.10,60.00,450.00,43,30,27,792
869719,0.00,22.50,49.00,60.00,450.00,43,30,27,792
870720,0.00,22.50,49.00,60.00,450.00,43,30,27,783
871727,0.00,22.50,49.00,60.00,450.00,43,30,27,839
872728,0.00,22.50,49.00,60.00,450.00,43,30,27,820
873736,0.00,22.50,49.10,60.00,450.00,43,30,27,840
874736,0.00,22.50,49.10,60.00,450.00,43,30,27,825
875743,0.00,22.50,49.00,60.00,450.00,43,30,27,831
876744,0.00,22.50,49.00,60.00,450.00,43,30,27,801
877751,0.00,22.50,49.00,60.00,450.00,43,30,27,842
878752,0.00,22.50,49.00,60.00,450.00,43,30,27,820
879759,0.00,22.50,49.00,60.00,450.00,43,30,27,828
880760,0.00,22.50,49.00,60.00,450.00,43,30,27,820
881767,0.00,22.50,49.00,60.00,450.00,43,30,27,842
882768,0.00,22.50,49.00,60.00,450.00,43,30,27,825
883775,0.00,22.50,49.00,60.00,450.00,43,30,27,846
884776,0.00,22.50,49.00,60.00,450.00,43,30,27,820
885784,0.00,22.50,48.90,60.00,450.00,43,30,27,842
886784,0.00,22.50,48.90,60.00,450.00,43,30,27,826
887791,0.00,22.50,48.90,60.00,450.00,43,30,27,840
888792,0.00,22.50,48.90,60.00,450.00,43,30,27,821
